user_id,conv_style,conv_dominant_topic,topic_soporte_general,topic_tarjetas_fisicas,topic_credito_plazos,topic_gestion_cuenta,topic_escalacion_humano,topic_solicitud_credito,topic_canales_atencion,topic_cancelaciones,topic_productos_hey,topic_credito_auto,topic_cargos_disputas,topic_transferencias_app,conv_n_conversations,conv_n_interactions,conv_pct_voz
USR-04127,Goal-driven,gestion_cuenta,0.0,0.0,0.03534379846812712,0.743818659721263,0.021616452173012984,0.0,0.0,0.0,0.0,0.0,0.0,0.1992210861202355,4,4,0.0
USR-04128,Support-seeking,soporte_general,0.3750349913746188,0.014526721165165072,0.0,0.024283028631888148,0.045566326882716134,0.0,0.0,0.0,0.0,0.0,0.20707982355063453,0.3335091017604905,1,4,1.0
USR-04129,Goal-driven,credito_auto,0.0028637866199177154,0.0,0.0,0.0,0.0,0.00337446380790558,0.0,0.0,0.0,0.9787484956417899,0.0,0.015013238809686835,3,3,0.0
USR-04130,Goal-driven,solicitud_credito,0.007546529898716726,0.0,0.04180896185928603,0.0,0.08688129272295814,0.7394976577678952,0.0,0.05592991599724062,0.0,0.0,0.06833563423548643,0.0,1,4,0.0
USR-04131,Goal-driven,tarjetas_fisicas,0.34496614383949803,0.5354521695461429,0.0,0.0,0.08970778591802263,0.010170082038927155,0.01608576939802368,0.0,0.0,0.0036180405246954064,0.0,0.0,1,3,0.0
USR-04132,Support-seeking,escalacion_humano,0.0,0.0,0.172677441544115,0.0,0.4919843691674827,0.11199136468214994,0.08665042932349816,0.0,0.0,0.13227486685419157,0.004421517982054882,0.0,1,3,0.0
USR-04133,Goal-driven,credito_auto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5524601295888663,0.0,0.4475398610277466,2,2,0.0
USR-04134,Goal-driven,tarjetas_fisicas,0.004292300470397213,0.2993470923861276,0.1388206607507928,0.0,0.23309883002013168,0.12682688792377897,0.0020585202875370704,0.015202011465445472,0.0,0.011952553824936677,0.045981873875208336,0.1224192599382142,7,7,0.0
USR-04135,Goal-driven,solicitud_credito,0.29198087477139445,0.0,0.22631708762479558,0.0,0.0,0.48170203039374926,0.0,0.0,0.0,0.0,0.0,0.0,1,3,0.0
USR-04136,Support-seeking,soporte_general,0.8325511219528257,0.0,0.07281078413408064,0.0,0.0,0.005487824441496541,0.012442996910379173,0.0,0.006099676455463422,0.0,0.058604208675363846,0.012003374025552311,1,3,0.0
USR-04137,Goal-driven,tarjetas_fisicas,0.009428853683422403,0.3056236694674005,0.2382330667269868,0.0,0.1382352756683973,0.01929459961652321,0.020298642358587426,0.03099521716078203,0.0,0.07013020262111129,0.047763565276897645,0.11999690033916255,1,4,0.0
USR-04138,Passive,transferencias_app,0.007011504266344007,0.08558392336039473,0.09039430254629362,0.0,0.0,0.02095659954323717,0.017065201894344583,0.031529519638202726,0.017703946577169123,0.03597147653947375,0.03482434598916554,0.6589591693527738,1,3,0.0
USR-04139,Goal-driven,credito_auto,0.0,0.0,0.0,0.0,0.024716414433636705,0.0,0.0,0.0,0.0,0.9752835814248284,0.0,0.0,2,2,0.0
USR-04140,Goal-driven,credito_auto,0.0,0.15359422771752976,0.004272059026786727,0.0,0.0,0.0,0.0,0.03769434611036731,0.0,0.7585469188129013,0.0001701496557797745,0.045722294131509654,2,2,0.0
USR-04141,Support-seeking,cargos_disputas,0.007376461886357528,0.0,0.045044204013142006,0.0,0.0,0.0016885919223586338,6.006992169408681e-05,0.06928868486844145,0.0,0.009105252981420847,0.8264308364811127,0.041005883162905585,1,3,0.0
USR-04142,Goal-driven,gestion_cuenta,0.0,0.010756241229832498,0.0,0.5341906565966803,0.018217703276049754,0.0,0.0,0.0,0.0,0.0,0.0,0.436835394171999,2,2,0.0
USR-04143,Support-seeking,escalacion_humano,0.2329414396493577,0.022316487127518114,0.01156556244946667,0.0,0.47474379935894523,0.009407757408581815,0.030773832296123706,0.044980182282596703,0.0,0.03504212738737741,0.08248151282736267,0.05574729092037716,1,3,0.0
USR-04144,Goal-driven,credito_plazos,0.0,0.0,0.671430079464685,0.0,0.0,0.0,0.0,0.04393867467555508,0.0,0.0,0.05657314112935073,0.22805809269742958,2,2,0.0
USR-04145,Support-seeking,escalacion_humano,0.1638036083419405,0.2817439849185402,0.0,0.0,0.5201432210890194,0.0028187410112084084,0.01661901201262581,0.0,0.0,0.0009021629015490361,0.013969260252554135,0.0,3,8,0.0
USR-04146,Support-seeking,cargos_disputas,0.007403305307808346,0.0,0.0,0.07557321536536366,0.034280169167465215,0.0,0.022597074428067496,0.020203049051786062,0.0,0.033792012818730406,0.7967271320516762,0.009424020997179688,1,1,0.0
USR-04147,Goal-driven,solicitud_credito,0.35201938015463535,0.0,0.23374991355132507,0.0,0.03834057997353269,0.3610254644675635,0.0,0.0,0.014864653345674203,0.0,0.0,0.0,1,3,0.0
USR-04148,Support-seeking,escalacion_humano,0.27442242256061034,0.0,0.0,0.01466653046158206,0.7079011961095683,0.0,0.0,0.0,0.0,0.0,0.0,0.003009843981569994,1,5,0.0
USR-04149,Passive,transferencias_app,0.003739677482629552,0.039737165899441304,0.005763321875659861,0.0,0.0,0.0,0.01636182812211404,0.061207585782855976,0.0005122051957480921,0.3840577078450474,0.013907699085592428,0.4747127990048176,1,1,1.0
USR-04150,Goal-driven,tarjetas_fisicas,0.12170010708905606,0.45573857023204195,0.0845247981243574,0.005264463752386721,0.014664218434912536,0.0,0.0,0.0,0.0,0.0,0.08686526999364028,0.23124256593780573,1,6,0.0
USR-04151,Support-seeking,soporte_general,0.8705560090377217,0.01232481332679562,0.06112328588820729,0.0,0.0,0.004234694572307485,0.012792166416615212,0.0,0.0029958439853205693,0.0021013146516746994,0.024436848273413556,0.009435007349146384,1,3,0.0
USR-04152,Support-seeking,cargos_disputas,0.0,0.0,0.0018496071411227078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5851607559877652,0.4129896006572219,1,3,0.0
USR-04153,Goal-driven,credito_plazos,0.019377666414548224,0.0,0.37355745395474016,0.0,0.1861975641552746,0.0014918892093021407,0.03763142369202648,0.11888975946911491,0.0,0.0,0.10924889548561371,0.1536053128777574,1,1,0.0
USR-04154,Support-seeking,cargos_disputas,0.01737206474690432,0.0,0.08890297569430594,0.0,0.0,0.11570986555982186,0.0,0.22333260206773564,0.0,0.03523577410046336,0.3328174730552994,0.1866291412173658,1,1,0.0
USR-04155,Goal-driven,credito_plazos,0.0,0.0,0.49681439099938624,0.0,0.0,0.0,0.0051673603680194,0.03344492596611556,0.0,0.0,0.37858694550911587,0.08598636169061759,2,2,0.0
USR-04156,Passive,transferencias_app,0.0,0.032820393926713015,0.0,0.0,0.0,0.07718203935550548,0.004582362871040754,0.07426158706696599,0.0,0.0,0.0,0.8111536041514128,1,3,0.0
USR-04157,Goal-driven,solicitud_credito,0.0,0.008425952827335513,0.0,0.0,0.0,0.9373782157887979,0.0,0.0,0.0213427612322437,0.0016771860824601463,0.031175871861862527,0.0,1,1,0.0
USR-04158,Goal-driven,tarjetas_fisicas,0.0,0.3644552412210827,0.0,0.0,0.35058983547067474,0.15686281382937695,0.06287607182100204,0.0,0.0,0.0,0.06521602004846476,0.0,2,2,0.0
USR-04159,Goal-driven,tarjetas_fisicas,0.0985250359993111,0.4617325744307188,0.024419912884805745,0.0,0.0,0.06388006420924033,0.10056883335331411,0.052252575952789274,0.02931202599113767,0.07421083095293333,0.015327454066233544,0.07977068610446249,2,8,0.0
USR-04160,Goal-driven,credito_plazos,0.0,0.0,0.9999999888133496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0
USR-04161,Goal-driven,cancelaciones,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999999994586079,0.0,0.0,0.0,0.0,2,2,0.0
USR-04162,Support-seeking,escalacion_humano,0.17856940732679127,0.17399297221893145,0.0037498161801600223,0.0,0.6037052343894932,0.006591105446652514,0.0042337201519533005,0.018101992869847008,0.0,0.0023572420064447938,0.008698503574515772,0.0,1,4,0.0
USR-04163,Goal-driven,credito_auto,0.02096565571164982,0.0074721529341354315,0.03805090962416212,0.0,0.1134393550210526,0.04737456979465104,0.06610351821091304,0.05951790784732959,0.0,0.2865829054610505,0.16000349729819813,0.20048947903779446,1,1,0.0
USR-04164,Goal-driven,cancelaciones,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999949280074,0.0,0.0,0.0,0.0,2,2,0.0
USR-04165,Goal-driven,tarjetas_fisicas,0.1851141674784376,0.580819943464597,0.0,0.0,0.0,0.000887520504142976,0.2000153207886243,0.0,0.0,0.0,0.0,0.03316304201947207,1,5,0.0
USR-04166,Goal-driven,credito_plazos,0.0,0.0,0.7410025002362495,0.0,0.0,0.0,0.009902659537685373,0.14580783554290494,0.0,0.0,0.03240090067064633,0.07088607483323414,1,1,0.0
USR-04167,Goal-driven,credito_plazos,0.00044890655269546595,0.0,0.6768493491678917,0.0,0.00834888856786282,0.0,0.0,0.0,0.0,0.0,0.2862535062210912,0.02809933932157852,1,3,0.0
USR-04168,Goal-driven,tarjetas_fisicas,0.0,0.5924947915013479,0.09552971285821225,0.0,0.006127005299637127,0.0,0.0,0.0,0.0,0.0,0.2908928123444751,0.014955670865929397,1,5,0.0
USR-04169,Goal-driven,tarjetas_fisicas,0.0025095782489050994,0.6488452198809914,0.0,0.0,0.0,0.03759469722720594,0.22130088042269744,0.0,0.0023487853338277406,0.008753452556374428,0.01613349442584877,0.06251388387597333,3,6,1.0
USR-04170,Passive,transferencias_app,0.0,0.03481769534909259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0873459972638341,0.0,0.8778362981915077,2,2,1.0
USR-04171,Support-seeking,canales_atencion,0.0,0.0,0.0,0.0,0.00702232870277231,0.0,0.9855292375296004,0.0,0.0,0.0,0.0014435992177395252,0.006004828134117302,1,1,0.0
USR-04172,Support-seeking,soporte_general,0.9398099901037495,0.0,0.013906993130232788,0.0,0.0,0.006494558321075568,0.0,0.004599508821095427,0.0,0.0,0.0,0.03518894011283753,1,3,0.0
USR-04173,Passive,transferencias_app,0.0,0.13922880142339408,0.0,0.011363513408535421,0.0,0.0,0.0,0.0,0.01853686794766778,0.0,0.0,0.8308708026034343,1,1,0.0
USR-04174,Goal-driven,solicitud_credito,0.0,0.0,0.4684330541509704,0.0,0.0,0.509832237713668,0.021734695883713625,0.0,0.0,0.0,0.0,0.0,1,1,0.0
USR-04175,Goal-driven,credito_plazos,0.00840399033640686,0.006619525621422781,0.7220482280032335,0.0,0.013111338985719801,0.0,0.03804476533140636,0.029601760140591238,0.0,0.0722271112468864,0.08581490091210464,0.024128366781949306,2,2,0.0
USR-04176,Goal-driven,credito_auto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999966726576,0.0,0.0,1,1,0.0
USR-04177,Support-seeking,canales_atencion,0.13884913733140428,0.0,0.3380481414201679,0.0,0.0,0.0,0.40360072703902294,0.0,0.0,0.0,0.009796968920056727,0.10970501773112637,1,7,0.0
USR-04178,Support-seeking,soporte_general,0.5826599939155949,0.010117120960263784,0.012899348142903926,0.0,0.0,0.0,0.16591708162523783,0.0,0.0012846723427605477,0.023588684758632055,0.006133010144420066,0.19740008157101419,1,6,0.0
USR-04179,Goal-driven,gestion_cuenta,0.0,0.44732026438251615,0.0,0.5526797322120053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,0.0
USR-04180,Support-seeking,cargos_disputas,0.0,0.0,0.018669921217440755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5993870898008767,0.38194295684392743,1,1,0.0
USR-04181,Support-seeking,escalacion_humano,0.0,0.1324212084934605,0.0,0.0,0.8675787861056967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0
USR-04182,Goal-driven,tarjetas_fisicas,0.17426287158960085,0.3818636856302656,0.01371229857737999,0.0,0.0,0.0,0.011403530006180194,0.0,0.0,0.015572275161195036,0.1487959401460105,0.25438939266872723,1,6,0.0
USR-04183,Passive,transferencias_app,0.005400814831571847,0.051883671617851776,0.013961492756157233,0.0,0.0,0.0,0.005232086223406725,0.0,0.001246442108018018,0.27422205861635013,0.0,0.6480534182099563,1,1,0.0
USR-04184,Goal-driven,credito_plazos,0.023655466242290254,0.0,0.28414342861964725,0.0,0.015091289005551109,0.024366967330699176,0.04171836745120941,0.14180120979974897,0.0,0.08941325064269391,0.2807769538992466,0.09903304647347583,1,1,0.0
USR-04185,Goal-driven,cancelaciones,0.23471420361161685,0.04017218161919586,0.07688673676063562,0.0,0.0211301016644879,0.0695200514322474,0.013891121134152896,0.3199180679059285,0.008873610006004656,0.03422474661798689,0.09134292446610742,0.08932624387680621,1,3,0.0
USR-04186,Support-seeking,escalacion_humano,0.0,0.0,0.0,0.083064424723325,0.6530842354667206,0.0,0.0,0.0,0.0,0.0,0.0,0.26385133034007235,1,3,0.0
USR-04187,Support-seeking,escalacion_humano,0.0002663418463879054,0.0,0.04091650059100617,0.0,0.453021166773059,0.0,0.0,0.0,0.0,0.06217363491661096,0.11559506666528671,0.3280272525018522,1,1,0.0
USR-04188,Support-seeking,canales_atencion,0.24825670440882186,0.0,0.23383148170325632,0.0,0.0,0.0,0.5176098782549258,0.0,0.0,0.0,0.0,0.00030192617563729274,2,6,0.0
USR-04189,Goal-driven,tarjetas_fisicas,0.0031237614914639894,0.6598982498430191,0.020866153153404145,0.0,0.12135944551555014,0.0023631245676313116,0.015143608099790864,0.009827661805869836,0.0,0.026186506449797125,0.08823235669309196,0.05299912168253176,1,3,0.0
USR-04190,Goal-driven,cancelaciones,0.28158391853911896,0.0,0.04405951671581427,0.0,0.0,0.0,0.0,0.6494313033439778,0.004367281721260025,0.0,0.0,0.020557971984125945,1,4,1.0
USR-04191,Passive,transferencias_app,0.0,0.025907502554517018,0.2019051921196706,0.0,0.0,0.31789374339844223,0.0,0.0232357623588092,0.0,0.0,0.03865903406815106,0.39239875659692286,1,4,0.0
USR-04192,Passive,transferencias_app,0.011224657640021079,0.07128072644940707,0.0,0.000851066213343698,0.0,0.01033791449607764,0.016911610019445526,0.06953373690601498,0.0018646039410671507,0.0514365584110372,0.002452777765454332,0.7641063262067691,1,1,0.0
USR-04193,Goal-driven,gestion_cuenta,0.0,0.04840854022929635,0.0,0.7827427495133279,0.0,0.0,0.0,0.0,0.006112010420514457,0.0,0.0,0.16273669597526977,2,2,0.0
USR-04194,Goal-driven,credito_plazos,0.0008207264243623157,0.0,0.8955862236153117,0.0,0.0,0.0,0.0030093278401612474,0.0,0.0,0.10058370923808403,0.0,0.0,2,2,1.0
USR-04195,Passive,transferencias_app,0.0,0.30907777132341374,0.0,0.3351413004238713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35578092366070785,2,2,0.0
USR-04196,Passive,transferencias_app,0.21809250410456604,0.0,0.0,0.12022507103901582,0.0,0.0,0.004122735393591708,0.013311817954094744,0.0,0.02464311516965435,0.0,0.61960475110011,4,13,0.0
USR-04197,Passive,transferencias_app,0.3224764672641594,0.0,0.0,0.0,0.0,0.0,0.0,0.005259458215517445,0.0,0.004893529333653152,0.28720301437376944,0.3801675244268241,1,3,0.0
USR-04198,Goal-driven,cancelaciones,0.0,0.0069148798952903415,0.0,0.0,0.0,0.0,0.0,0.950893846205605,0.02172040860096361,0.020470858133129006,0.0,0.0,1,3,0.0
USR-04199,Passive,transferencias_app,0.0,0.0053051796945953,0.012255946981587046,0.0,0.0,0.013400862102604091,0.0,0.012194137663500247,0.0,0.0,0.0,0.9568438572051576,2,2,0.0
USR-04200,Passive,transferencias_app,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999871249695,1,1,0.0
USR-04201,Support-seeking,cargos_disputas,0.0,0.008620933857570819,0.4695921319921104,0.0,0.0,0.0,0.0,0.0070369038431468845,0.0009291188506469045,0.004886342910309161,0.5005156736149665,0.008418885821004798,3,3,0.0
USR-04202,Goal-driven,cancelaciones,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9991402419107068,0.0008597527495111778,0.0,0.0,0.0,2,2,0.0
USR-04203,Passive,transferencias_app,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0757991536910939,0.9242008338204807,1,1,0.0
USR-04204,Passive,transferencias_app,0.002072187843462596,0.0,0.056420328554523,0.0,0.027655279034741864,0.0,0.0,0.0,0.0,0.0,0.3755605960719535,0.5382915856881881,1,1,0.0
USR-04205,Goal-driven,credito_plazos,0.046474677167287794,0.08087415899222535,0.20246974620960845,0.0,0.03939039033594905,0.10076549550265884,0.08423771853536074,0.024035282680939105,0.0,0.15418501026548506,0.10308818293604645,0.16447930045678866,1,1,0.0
USR-04206,Passive,transferencias_app,0.003680323964402933,0.0,0.06125000081699935,0.0,0.2001399176031243,0.027592475267791978,0.046966750109455564,0.21999572198407497,0.0018911601706468094,0.0,0.1565672544259174,0.2819163521552449,2,2,0.0
USR-04207,Goal-driven,credito_auto,0.016678373837669028,0.0,0.0,0.0,0.12674621079531248,0.061286451546384596,0.03868387650656524,0.026282585399619713,0.0,0.3720226634888685,0.036777409956600234,0.32152237372616566,1,1,0.0
USR-04208,Passive,transferencias_app,0.0,0.08161508895970915,0.0,0.0017694728070321453,0.0,0.0,0.0,0.012371708118404585,0.005625722345175907,0.15056121612953643,0.0,0.748056782457587,2,2,0.0
USR-04209,Goal-driven,tarjetas_fisicas,0.0027877880929611915,0.7233336410993108,0.049835578861953854,0.0,0.0,0.0,0.0,0.0,0.019884309968310438,0.0,0.008132667459053982,0.19602600449530272,1,1,0.0
USR-04210,Goal-driven,credito_plazos,0.22815904324001113,0.0,0.5087424543650094,0.009373900475772228,0.026058543889099815,0.0,0.0,0.0,0.0,0.0,0.0,0.22766605166409257,1,4,1.0
USR-04211,Passive,transferencias_app,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999919420012,2,2,0.0
USR-04212,Goal-driven,solicitud_credito,0.0,0.4137067634610629,0.017175165883951255,0.0,0.0,0.5691180638425689,0.0,0.0,0.0,0.0,0.0,0.0,4,4,0.0
USR-04213,Passive,transferencias_app,0.01628651976207052,0.0,0.09190626032261674,0.0,0.030384692751339894,0.019270854139458185,0.013302659287341277,0.34810869545609135,0.0,0.019471395259119367,0.07748209811430565,0.3837868014323436,1,4,0.0
USR-04214,Passive,transferencias_app,0.0,0.0,0.0,0.07291022191991926,0.24349250580750104,0.02180274820920753,0.0,0.0,0.0,0.0,0.08366412338917614,0.5781303863032659,1,3,0.0
USR-04215,Support-seeking,cargos_disputas,0.030835827143013847,0.0,0.0,0.0,0.07991424799006815,0.012662405408800773,0.017476845627086183,0.08709500936938998,0.0,0.09871566735784759,0.36444131878499386,0.30885861819751775,2,2,0.0
USR-04216,Support-seeking,escalacion_humano,0.006437749195065157,0.0,0.08039364024189911,0.0,0.5069961945358901,0.027441836366589433,0.011517059405485442,0.0,0.0,0.0,0.26334640467756776,0.10386708259413416,1,1,0.0
USR-04217,Passive,transferencias_app,0.09295672645154614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9070432679812452,4,6,0.0
USR-04218,Support-seeking,cargos_disputas,0.008205194299678656,0.0,0.35363839251871937,0.0,0.013989403134218691,0.0,0.0012815887356649933,0.1609759318209726,0.000761603130381415,0.005626746903774299,0.4025884387234861,0.0529326891875019,1,3,0.0
USR-04219,Passive,transferencias_app,0.011267666214522184,0.0,0.1721872018197647,0.0,0.0,0.09214440090814807,0.021176807961854265,0.11816006720334454,0.0,0.0,0.0,0.5850638096917508,1,1,1.0
USR-04220,Goal-driven,credito_plazos,0.019107494907441333,0.015071292700300824,0.4129134036788257,0.0,0.0,0.020501151798020197,0.02377996540076046,0.22196823498587026,0.0,0.09051095131713917,0.11021330656135356,0.08593418681926704,2,2,0.0
USR-04221,Passive,transferencias_app,0.0,0.0,0.02637545740668852,0.0,0.0,0.3043495346943332,0.005424604332490592,0.0,0.0,0.0,0.09335605051561344,0.5704943415408891,1,1,0.0
USR-04222,Goal-driven,credito_plazos,0.024770211296429742,0.0,0.26315569752553947,0.0,0.0,0.05963015758681901,0.03539850898119663,0.23100567903137,0.0,0.08011586918754927,0.24783553473045483,0.05808832452464337,1,1,0.0
USR-04223,Passive,transferencias_app,0.0,0.0,0.0,0.0,0.28781741447808207,0.0,0.05575698526719886,0.16681704513505857,0.00986938878579268,0.0,0.11892884887267824,0.360810298374543,1,1,0.0
USR-04224,Support-seeking,canales_atencion,0.0,0.0,0.1474872915473067,0.0,0.0,0.031094443959765145,0.4866241074862269,0.0,0.0,0.0,0.33479415160760795,0.0,2,7,0.0
USR-04225,Goal-driven,cancelaciones,0.0,0.02508079374398488,0.0,5.795883908066825e-05,0.0,0.0,0.0,0.9021969715333223,6.148806408054643e-05,0.0,0.0,0.07260278313190044,1,3,0.0
USR-04226,Passive,transferencias_app,0.0,0.0,0.12633829658488166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19066141368513315,0.6830002814847594,1,3,0.0
USR-04227,Passive,transferencias_app,0.0,0.0,0.09691700976050215,0.0,0.0,0.43802726501320777,0.0,0.0,0.0,0.004055121940283987,0.0,0.461000596984113,1,7,0.0
USR-04228,Goal-driven,gestion_cuenta,0.0,0.44963371684772385,0.0,0.5503662799993786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0
USR-04229,Goal-driven,cancelaciones,0.0,0.10089174613641898,0.26841451553668366,0.0,0.0,0.05185854617278271,0.08451331071201003,0.31322529117568654,0.0,0.0,0.0,0.1810965553072653,1,1,0.0
USR-04230,Goal-driven,solicitud_credito,0.0025383061018488338,0.0,0.0,0.0,0.30140549243150383,0.6810782694150169,0.0,0.014977922406497507,0.0,0.0,0.0,0.0,1,3,0.0
USR-04231,Goal-driven,credito_auto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999956578707,0.0,0.0,2,2,0.0
USR-04232,Passive,transferencias_app,0.0,0.0,0.0,0.05451433955518877,0.07034432300673751,0.007751975697917016,0.0,0.040967370523609346,0.0,0.0,0.20606046762157118,0.6203615157054359,1,3,1.0
USR-04233,Exploratory,productos_hey,0.0,0.0,0.12071181129969032,0.23946316081773597,0.0,0.0,0.0,0.0,0.6284590993551851,0.0,0.0,0.011365925374783035,2,2,0.0
USR-04234,Goal-driven,tarjetas_fisicas,0.12636575765361246,0.3077309417563109,0.0441285342731893,0.1349454517459387,0.11597056946433218,0.00496671932198316,0.008251667192084531,0.01605785580282634,0.00489747852732969,0.035489236057572135,0.07076145043794071,0.13043433407673094,24,75,0.0
USR-04235,Goal-driven,credito_plazos,0.0,0.0,0.6205569336328266,0.15196867213637813,0.007833883852283034,0.0,0.0,0.0,0.0,0.0,0.219640502300414,0.0,2,4,0.0
USR-04236,Support-seeking,escalacion_humano,0.0036110818832853727,0.0,0.0,0.0,0.9952810931407887,0.0011078100164961374,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0
USR-04237,Support-seeking,cargos_disputas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999932766166,0.0,1,1,0.0
USR-04238,Goal-driven,tarjetas_fisicas,0.0,0.9245843315759504,0.010373408998048846,0.0,0.0,0.0,0.0028362473686002086,0.013967237721544127,0.0026196687006105925,0.020774663828151484,0.0,0.024844434111597903,2,2,0.0
USR-04239,Goal-driven,solicitud_credito,0.0,0.37451208095489347,0.0,0.0,0.0,0.43982657192948577,0.0,0.0,0.0,0.0,0.0,0.18566134216209426,1,3,0.0
USR-04240,Goal-driven,solicitud_credito,0.009039092166472005,0.0,0.06804406080823662,0.0,0.0,0.663343119246442,0.0,0.0,0.013553112844939433,0.11919331054590084,0.09128439847489918,0.03554289082171305,2,4,0.0
USR-04241,Goal-driven,tarjetas_fisicas,0.02972966881632719,0.26263404613573604,0.0,0.15874694816552498,0.06409614828016058,0.03386778105216968,0.052666567263469695,0.06158867595978722,0.0,0.03819557655288162,0.20260801737137674,0.09586653602651797,1,3,0.0
USR-04242,Support-seeking,escalacion_humano,0.0,0.2371065298411241,0.0,0.0,0.5252442709913825,0.0,0.0,0.0,0.0,0.23764919442815224,0.0,0.0,2,4,0.0
USR-04243,Goal-driven,credito_auto,0.0007184064651691349,0.0,0.0,0.0013606176825469983,0.0,0.0032977815709146034,0.0,0.0,0.0,0.9946231832677284,0.0,0.0,1,1,0.0
USR-04244,Goal-driven,credito_auto,0.008235543020531222,0.0,0.0,0.0,0.042855993876414915,0.030495162307889574,0.010450069232969502,0.0001856512409150545,0.0,0.7841532039638742,0.007292188463943089,0.11633217321284191,1,1,0.0
USR-04245,Support-seeking,escalacion_humano,0.0,0.0,0.000511419093135955,0.0,0.9645677966922416,0.034920775488112434,0.0,0.0,0.0,0.0,0.0,0.0,1,3,0.0
USR-04246,Support-seeking,escalacion_humano,0.007668615803331004,0.0,0.05134196667637476,0.009344504789567496,0.39219542388535217,0.02192847510362325,0.10642943777046146,0.0,0.0014870602803734939,0.04787808534139131,0.32039007079686505,0.041336330414331136,1,3,0.0
USR-04247,Support-seeking,soporte_general,0.6623632872917969,0.0,0.03856610901368692,0.0,0.0,0.00770483955918022,0.02096316926327522,0.056376505347420044,0.0,0.02358045574435976,0.07730926738979953,0.11313635607180365,2,6,0.0
USR-04248,Exploratory,productos_hey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003123935882182508,0.8214719633521458,0.011323857765091929,0.0,0.16408023785362735,1,1,0.0
USR-04249,Support-seeking,soporte_general,0.7943585606531994,0.0,0.0,0.00577836318431392,0.0,0.03535644313704469,0.04093995157337061,0.0,0.003057154856482644,0.10568781050707185,0.0018733069936857918,0.012948397749667473,1,3,0.0
USR-04250,Goal-driven,solicitud_credito,0.0,0.0,0.0451161908479998,0.0,0.0,0.9300815930349575,0.02480220751714685,0.0,0.0,0.0,0.0,0.0,1,1,0.0
USR-04251,Goal-driven,tarjetas_fisicas,0.003378820676905937,0.6662517531089566,0.016361152080784664,0.0,0.0,0.015664244923311428,0.018144762985282118,0.040943286418261164,0.016022919437562233,0.18475899324408365,0.0,0.038474060144842614,1,4,0.0
USR-04252,Passive,transferencias_app,0.0,0.11094358659582207,0.0,0.004770785146058289,0.0,0.0,0.0,0.0,0.01131301313016931,0.0,0.0,0.8729725970640688,1,1,0.0
USR-04253,Goal-driven,cancelaciones,0.025769575257568518,0.0,0.24703476119658982,0.0,0.0,0.04757159657222507,0.054937762947517524,0.28971628342096273,0.0,0.07873638791289007,0.25623361746804385,0.0,2,2,0.0
USR-04254,Exploratory,productos_hey,0.0,0.006214510360394487,0.0,0.0005762545193055135,0.0,0.0,0.06329115705182473,0.008218968631530632,0.7720764530286357,0.0,0.1385963863780536,0.011026266867506511,2,7,0.0
USR-04255,Passive,transferencias_app,0.0,0.2739842054266097,0.22971839876475408,0.0,0.0023588915555736584,0.0,0.0,0.0,0.0,0.13895603438967427,0.05165769003667716,0.30332477501613436,3,8,0.0
USR-04256,Support-seeking,cargos_disputas,0.0,0.0,0.4935931366366146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5064068576331296,0.0,2,2,0.0
USR-04257,Goal-driven,tarjetas_fisicas,0.00048368698310041335,0.8487973733641253,0.0,0.0,0.0,0.004072272690997522,0.0,0.0,0.06923758977775263,0.0,0.0,0.07740906941974593,3,3,0.0
USR-04258,Goal-driven,credito_auto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999966726576,0.0,0.0,1,1,0.0
